Data;pcr-positivo;pcr-negativo;pcr-positivo-0a4;pcr-positivo-5a9;pcr-positivo-10a14;pcr-positivo-15a19;pcr-positivo-20a29;pcr-positivo-30a39;pcr-positivo-40a49;pcr-positivo-50a59;pcr-positivo-60a69;pcr-positivo-70a79;pcr-positivo-80a999;obitos
2020-11-15;626;320;6.0;3.0;7.0;25.0;139;133.0;142.0;91.0;45.0;29.0;6.0;0.0
2020-11-16;2137;1710;16.0;16.0;23.0;97.0;463;538.0;423.0;288.0;146.0;84.0;43.0;3.0
2020-11-17;2171;1575;12.0;14.0;30.0;116.0;496;566.0;403.0;287.0;141.0;78.0;28.0;6.0
2020-11-18;2462;1807;20.0;20.0;34.0;93.0;503;701.0;442.0;320.0;201.0;94.0;34.0;6.0
2020-11-19;2326;2170;15.0;20.0;39.0;110.0;497;569.0;504.0;288.0;162.0;88.0;34.0;4.0
2020-11-20;2453;2750;13.0;32.0;31.0;111.0;508;604.0;504.0;343.0;190.0;91.0;26.0;4.0
2020-11-21;816;742;3.0;5.0;8.0;32.0;180;211.0;161.0;121.0;56.0;25.0;14.0;0.0
2020-11-22;740;527;4.0;5.0;6.0;24.0;147;200.0;158.0;123.0;56.0;12.0;5.0;2.0
2020-11-23;2155;1842;13.0;17.0;27.0;88.0;454;546.0;430.0;307.0;170.0;76.0;27.0;3.0
2020-11-24;2146;2065;10.0;12.0;22.0;114.0;477;529.0;454.0;300.0;150.0;61.0;17.0;4.0
2020-11-25;1575;1364;10.0;14.0;17.0;58.0;320;400.0;294.0;234.0;136.0;58.0;34.0;3.0
2020-11-26;1981;2734;14.0;12.0;27.0;82.0;408;511.0;399.0;250.0;184.0;69.0;25.0;6.0
2020-11-27;1488;1703;11.0;12.0;22.0;59.0;270;348.0;311.0;216.0;138.0;69.0;32.0;4.0
2020-11-28;499;845;3.0;7.0;5.0;26.0;103;116.0;92.0;70.0;45.0;26.0;6.0;0.0
2020-11-29;209;275;3.0;1.0;5.0;4.0;39;47.0;45.0;36.0;18.0;7.0;4.0;0.0
2020-11-30;1009;1017;14.0;13.0;11.0;32.0;190;266.0;198.0;152.0;77.0;35.0;21.0;2.0
2020-12-01;1067;614;8.0;11.0;20.0;50.0;222;277.0;203.0;138.0;82.0;42.0;14.0;1.0
2020-12-02;914;750;17.0;4.0;10.0;38.0;199;241.0;168.0;115.0;77.0;29.0;16.0;1.0
2020-12-03;751;683;9.0;9.0;11.0;27.0;147;215.0;135.0;102.0;63.0;26.0;7.0;2.0
2020-12-04;554;1315;9.0;5.0;4.0;15.0;125;160.0;100.0;68.0;41.0;20.0;7.0;1.0
2020-12-05;51;203;1.0;;;2.0;17;14.0;12.0;1.0;1.0;2.0;1.0;
