Data;pcr-positivo;pcr-negativo;pcr-positivo-0a4;pcr-positivo-5a9;pcr-positivo-10a14;pcr-positivo-15a19;pcr-positivo-20a29;pcr-positivo-30a39;pcr-positivo-40a49;pcr-positivo-50a59;pcr-positivo-60a69;pcr-positivo-70a79;pcr-positivo-80a999;obitos
2020-11-17;5322;6628;33.0;29.0;62.0;273.0;1155.0;1365.0;946.0;746.0;395.0;216.0;102.0;8.0
2020-11-18;5507;6526;38.0;39.0;59.0;219.0;1159.0;1488.0;1010.0;712.0;480.0;224.0;79.0;11.0
2020-11-19;5029;6413;33.0;36.0;71.0;206.0;1074.0;1224.0;1031.0;667.0;404.0;201.0;82.0;7.0
2020-11-20;5012;7291;20.0;54.0;63.0;237.0;1070.0;1225.0;906.0;740.0;422.0;183.0;92.0;7.0
2020-11-21;2640;3164;14.0;24.0;28.0;97.0;554.0;682.0;511.0;386.0;218.0;89.0;37.0;1.0
2020-11-22;1869;2100;14.0;12.0;23.0;59.0;370.0;477.0;393.0;278.0;165.0;50.0;28.0;2.0
2020-11-23;5749;6612;39.0;46.0;69.0;236.0;1242.0;1419.0;1093.0;860.0;478.0;208.0;59.0;4.0
2020-11-24;6499;6552;35.0;30.0;71.0;259.0;1143.0;1287.0;2230.0;758.0;420.0;188.0;78.0;7.0
2020-11-25;4438;5460;31.0;36.0;65.0;177.0;928.0;1120.0;866.0;627.0;340.0;153.0;95.0;3.0
2020-11-26;5348;7324;33.0;41.0;72.0;218.0;1138.0;1362.0;991.0;724.0;476.0;213.0;80.0;10.0
2020-11-27;4481;5087;32.0;32.0;60.0;166.0;898.0;1122.0;856.0;647.0;408.0;176.0;84.0;5.0
2020-11-28;1607;2332;16.0;18.0;21.0;69.0;288.0;432.0;313.0;228.0;135.0;67.0;20.0;1.0
2020-11-29;824;1088;8.0;7.0;15.0;25.0;154.0;201.0;163.0;125.0;78.0;38.0;10.0;1.0
2020-11-30;4584;5266;38.0;38.0;57.0;160.0;948.0;1210.0;912.0;618.0;339.0;180.0;84.0;2.0
2020-12-01;2623;2270;29.0;29.0;42.0;107.0;536.0;680.0;527.0;309.0;213.0;92.0;59.0;2.0
2020-12-02;2619;3098;36.0;18.0;34.0;93.0;549.0;688.0;463.0;344.0;225.0;122.0;47.0;2.0
2020-12-03;2592;3014;30.0;25.0;29.0;84.0;511.0;736.0;482.0;344.0;220.0;97.0;34.0;2.0
2020-12-04;1562;2603;23.0;11.0;10.0;48.0;327.0;449.0;285.0;204.0;121.0;60.0;24.0;1.0
2020-12-05;225;431;8.0;1.0;2.0;10.0;58.0;62.0;35.0;18.0;16.0;13.0;2.0;0.0
